# Removed overlapping spots
433.000000 342.000000 4.632310
606.000000 289.422096 5.264643
922.948684 816.656829 4.259148
262.401189 75.325299 4.686471
349.560934 373.376050 4.358839
663.000000 74.000000 4.904633
422.940680 321.267918 4.569153
923.694742 864.727848 5.441811
516.729989 756.216697 4.961082
73.285964 359.000000 4.941420
924.849664 535.000000 4.750486
261.000000 553.504303 5.174811
977.000000 311.013187 4.455494
92.309920 359.000000 5.128679
553.000000 361.533219 5.244809
392.000000 300.793287 4.745568
621.000000 74.000000 5.930417
817.161651 68.557117 3.454466
322.172675 547.773406 4.982170
283.000000 543.000000 4.889869
506.000000 798.574730 5.181934
809.000000 868.000000 3.067816
883.754722 554.475107 3.324783
852.000000 311.034441 4.237911
510.000000 547.000000 4.725658
811.000000 608.000000 4.334791
158.000000 116.555774 4.905828
354.277286 568.000000 5.262427
396.000000 538.000000 4.721703
497.000000 122.000000 4.541528
986.111967 764.422286 4.401612
699.244112 361.976436 4.548612
506.000000 809.000000 4.460559
126.357526 605.547966 5.096856
220.000000 574.156559 4.829139
731.020300 299.265426 5.068080
147.376924 307.690783 4.003677
903.398216 289.615756 4.201844
198.601521 308.171872 5.118686
757.000000 106.000000 4.432271
188.439932 553.212202 4.750341
731.000000 311.000000 4.326728
167.679957 554.000000 4.563224
842.635348 544.567160 4.280907
485.023811 776.882060 4.777677
924.000000 363.000000 4.798358
427.000000 579.662168 4.716644
284.000000 105.851149 4.695066
84.000000 553.000000 4.212347
157.385045 574.000000 4.815679
127.000000 137.000000 4.822388
178.951371 85.000000 4.502617
631.000000 86.346007 5.089482
593.843558 807.289563 4.495636
752.208619 361.070259 4.697112
820.000000 342.000000 4.348813
847.865489 90.895815 3.839333
751.000000 754.669067 4.533616
370.000000 820.000000 4.737842
138.000000 74.926778 4.482085
284.000000 64.000000 4.734291
260.565637 308.000000 4.911810
349.506617 787.263915 4.553679
329.572289 131.497489 4.842449
484.902791 756.795406 5.140883
925.187191 587.197274 4.609227
424.250905 121.719635 4.700290
925.356340 554.692561 4.569731
402.528111 300.548194 4.608458
455.000000 90.013108 3.927076
709.585162 330.606856 4.284287
574.217746 320.000000 4.708736
615.236919 806.778622 4.633427
683.987811 106.221406 4.067218
457.974079 579.760179 4.925225
853.000000 535.000000 4.455506
209.000000 791.305364 4.010176
797.000000 847.000000 4.929192
506.374352 860.325960 4.238936
636.000000 596.000000 4.574983
849.933808 817.142050 4.548374
778.000000 597.528186 4.447602
967.468028 523.597693 4.957295
987.981635 587.296189 4.675953
955.841872 351.650292 5.135546
401.452360 819.827458 4.746777
860.611846 817.462233 4.876765
956.000000 565.596428 4.188694
518.732131 122.000000 4.998651
976.850785 351.123053 4.579053
339.000000 300.127975 4.014312
93.254636 574.437818 4.504397
720.727706 522.268714 4.532087
328.383981 766.516850 4.873872
332.000000 590.000000 4.788331
684.000000 63.000000 4.495974
413.581164 80.000000 4.305188
676.693510 786.000000 4.577859
402.000000 766.491674 4.512580
758.920684 155.106552 5.085103
220.657219 84.973139 4.643892
496.000000 363.354667 4.611345
434.000000 321.000000 4.907211
272.691986 596.000000 3.155149
506.377031 830.268444 4.305521
596.000000 372.000000 5.080640
168.686631 595.000000 4.687623
444.492520 394.056140 4.254435
453.522974 787.559800 4.420020
104.335499 552.788955 4.486966
307.312752 776.633336 4.015858
809.142317 352.240562 4.733261
353.447571 600.413909 4.316012
374.432894 568.209233 5.358164
673.549631 73.912203 4.552125
463.671859 756.723261 4.801029
125.805938 832.915863 3.968351
946.193098 565.166217 4.908417
719.221354 807.000000 4.611176
750.974662 595.825370 4.556239
880.278039 58.395744 4.499937
863.000000 701.000000 3.826777
647.879020 542.822259 4.951973
158.030728 85.375834 4.649864
271.649447 573.860002 4.661232
564.151618 552.659781 4.734470
894.434592 524.000000 4.109708
263.000000 349.000000 5.402588
740.266544 574.238548 5.027423
942.269054 69.000000 4.769216
552.596431 574.000000 4.498627
282.713298 822.399482 4.240847
595.607416 531.695410 4.857702
914.000000 597.028821 4.423183
85.158869 594.873951 5.311035
987.000000 807.000000 4.320195
318.695524 131.055910 4.491425
220.425473 126.793571 4.476981
873.000000 300.000000 4.251071
104.519396 821.863542 3.123245
94.904498 563.914559 4.338191
328.180437 787.363025 4.814224
423.348756 299.673046 4.810500
746.389952 64.100389 4.712594
752.188272 341.000000 4.825714
318.000000 373.525139 3.927245
558.453801 116.170949 4.771524
678.356157 361.489804 5.157642
551.961246 764.777593 4.535648
649.000000 54.000000 4.082346
391.743144 799.196132 4.302760
360.086357 320.901631 4.671172
510.282444 527.375381 4.908513
125.612577 563.399155 4.314015
283.192573 595.000000 4.710510
656.597768 595.742534 4.329500
74.000000 127.000000 4.952887
921.596866 80.317110 3.739004
594.000000 784.899680 4.478228
687.619865 595.535289 4.255606
126.978351 542.286476 4.806992
219.417293 543.162305 3.698519
74.302738 74.576370 4.158030
486.319754 100.586702 3.516109
474.000000 819.451756 4.611641
808.393146 817.479809 4.029681
956.638900 534.464888 4.426286
271.645476 542.727384 4.670647
956.310995 300.561416 4.473901
894.000000 566.000000 4.339615
775.991568 131.409592 4.972516
329.538401 90.264101 4.158307
832.425646 544.604945 4.108762
126.358851 780.680250 3.466285
317.715575 341.793461 4.384667
364.000000 580.000000 4.807350
402.000000 809.000000 4.457292
775.000000 869.000000 4.986027
666.832723 806.940337 4.693476
750.000000 797.000000 3.963929
127.590339 74.993077 4.517437
349.771684 809.218587 4.652086
657.000000 786.355531 4.227354
808.000000 79.000000 5.798106
921.629205 90.704990 3.014058
924.462135 805.000000 5.723272
936.000000 534.583272 4.140508
604.456247 827.627169 3.587703
912.159880 101.748974 3.200896
779.000000 309.653788 4.076549
873.728107 545.000000 4.707099
329.000000 311.000000 3.740990
486.009445 353.232830 5.079493
307.055948 342.194208 4.808346
776.000000 79.812876 4.214026
719.000000 754.825558 4.757115
360.331569 777.014011 4.667004
798.253429 109.952674 3.204871
73.113023 574.470928 4.619217
828.766904 817.255684 4.454211
881.085140 90.000000 4.255941
862.497003 321.000000 4.059679
412.720096 300.465542 4.428639
125.833713 574.156462 4.286097
976.704965 289.883112 4.660660
967.506691 554.759849 4.273073
494.566043 799.000000 4.345631
551.500640 776.000000 4.935526
434.324314 90.412743 3.841513
436.802180 568.858288 4.926043
