# Removed overlapping spots
636.886947 41.580201 4.433607
309.000000 391.467510 4.245535
367.000000 423.000000 4.641183
372.600406 204.530779 4.208585
447.473018 445.000000 4.272622
312.000000 477.486718 3.899578
687.000000 583.430702 3.661027
317.000000 422.000000 4.039892
474.000000 559.578717 3.572644
218.000000 694.517189 3.829088
438.000000 111.000000 4.129890
828.000000 605.000000 3.690991
498.421671 655.402700 3.835664
136.000000 725.000000 3.673039
137.000000 447.000000 4.888333
894.000000 835.000000 3.788243
494.000000 782.516989 3.731004
493.000000 517.506177 3.669314
385.000000 632.499781 4.104707
405.000000 248.000000 4.082478
343.000000 300.593736 3.257705
332.000000 319.355197 4.354849
218.000000 160.609744 4.018203
910.272631 749.438514 3.873501
248.000000 389.498791 4.503397
142.000000 567.486615 3.606925
163.000000 578.117671 3.616147
889.000000 595.000000 3.820358
817.341719 254.000000 3.830597
116.664205 119.000000 4.118298
236.519647 460.379201 4.417652
302.000000 546.579493 3.751923
928.409947 769.756622 3.799120
577.800699 613.140309 3.834715
347.467941 442.000000 4.582136
600.000000 657.000000 3.751241
125.487005 58.000000 3.848953
857.856294 584.682562 3.737109
830.518969 434.000000 3.802408
800.000000 636.000000 4.084566
332.427794 298.000000 4.299463
914.204296 834.303019 4.165073
962.447938 661.644460 4.001028
120.878165 325.578769 4.383024
879.478500 748.000000 3.764961
316.512198 78.000000 4.466663
399.577042 182.696564 4.694820
267.547660 161.000000 4.225372
287.691019 390.704643 4.813308
166.484854 98.517775 4.067412
955.000000 824.000000 3.709577
144.000000 254.000000 4.699356
391.723187 812.047087 3.670193
502.473488 478.591611 4.053653
889.000000 34.000000 3.585741
428.000000 404.317157 4.283532
213.000000 787.453535 3.863772
908.000000 606.000000 3.781953
398.000000 696.699058 3.692794
694.478435 294.614336 3.789418
840.150579 637.512797 4.219068
231.596679 297.454417 4.293815
466.000000 633.075715 3.925713
649.000000 420.000000 4.103537
465.000000 237.000000 4.292166
360.000000 467.000000 3.245071
354.000000 279.000000 4.540099
700.000000 460.000000 3.859188
211.000000 337.990750 4.630656
292.000000 558.474281 3.834555
730.545606 723.542230 4.157558
196.524228 460.000000 4.309592
471.413559 813.599032 3.628201
802.000000 381.000000 3.641058
936.000000 299.000000 3.471645
919.442566 605.812172 3.607162
379.393277 383.000000 4.534273
665.000000 817.000000 3.829508
107.649135 386.685073 3.834762
251.401145 477.000000 4.443158
497.329322 111.735169 4.373176
431.000000 823.000000 3.784269
487.000000 80.609696 4.459104
977.370911 793.000000 4.194169
490.365796 364.555102 4.753384
464.401176 570.494949 3.622575
268.000000 839.695204 3.747068
816.659268 503.000000 3.581780
922.000000 435.531145 3.568870
673.106459 828.000000 4.369622
484.000000 570.481143 3.702777
878.418483 605.225489 3.727512
903.180163 705.000000 4.015440
657.187547 552.000000 3.573017
587.000000 623.907197 3.620594
129.484304 356.712004 3.755039
417.000000 100.000000 4.432627
267.403351 663.000000 3.862992
97.619994 169.439666 3.820208
902.000000 177.401084 3.691286
371.373455 812.000000 3.882827
659.723132 420.000000 3.738148
401.000000 467.927673 3.528559
262.515383 536.000000 3.649142
864.374285 833.426505 4.183606
156.784523 160.140320 4.490744
752.000000 187.000000 3.668697
388.000000 163.000000 4.248008
707.000000 798.000000 3.707277
774.000000 198.000000 3.597480
453.000000 498.394958 3.637039
256.552682 450.383959 4.702891
474.000000 591.404712 3.501315
697.934180 593.646280 3.768737
559.358810 742.646249 4.332866
147.000000 108.587925 4.298186
142.000000 296.186597 4.514277
713.444340 336.457595 3.874775
147.344141 661.728812 3.593296
439.000000 414.603324 4.761404
637.644917 603.188256 3.548036
609.000000 468.000000 3.522984
483.835802 269.728256 4.586394
903.000000 684.000000 4.031061
760.000000 647.000000 3.958261
637.000000 594.000000 4.241963
408.492574 697.483207 3.676264
627.747617 614.000000 3.809508
851.000000 648.358175 3.871953
524.000000 259.000000 4.712609
611.981501 678.752558 4.333895
417.501060 110.716696 4.233579
453.000000 488.000000 3.490523
171.426477 497.000000 3.805622
298.000000 411.000000 4.322993
840.763325 393.425911 3.665088
575.707508 511.000000 3.658467
758.318378 614.000000 3.861561
256.000000 98.000000 4.372566
392.621702 537.489239 3.424453
757.000000 552.525686 3.695027
492.716920 507.000000 3.330674
408.000000 111.000000 3.795774
942.224143 716.379122 3.806077
730.878880 470.122905 5.491182
408.000000 643.553176 3.523378
838.579515 758.201296 3.949262
506.000000 42.000000 3.966639
242.000000 546.452848 3.357333
439.615671 374.204168 4.542008
413.000000 300.000000 4.061326
377.514545 131.000000 4.288622
406.903649 121.291887 4.349750
396.000000 30.371507 3.768494
493.346364 291.281136 4.604862
364.000000 769.000000 3.793216
757.503197 542.501846 3.983186
661.000000 186.000000 3.651290
721.000000 669.000000 3.875928
388.000000 99.729499 4.101004
286.629412 653.000000 3.713137
834.707914 298.000000 4.012274
418.000000 52.000000 4.848481
297.479721 421.376579 4.772367
708.711238 636.000000 4.129177
102.000000 535.604115 3.611211
670.000000 419.530438 3.896487
374.000000 770.244967 3.811034
925.320151 823.999608 3.785910
610.000000 439.000000 3.612869
157.689330 672.451019 3.752034
771.000000 671.000000 4.113420
546.545134 783.703915 3.770523
577.392293 550.867498 3.818075
812.000000 702.735071 3.753657
416.925178 642.738236 3.620556
451.000000 813.000000 3.701318
111.954758 295.176405 4.408332
225.000000 747.000000 3.905823
239.000000 684.000000 3.569292
517.000000 41.650867 3.844512
602.426528 356.000000 3.756797
732.398129 680.000000 4.387819
720.000000 745.386251 4.282282
393.651216 559.510252 3.829473
411.000000 468.407402 3.575456
640.000000 134.000000 3.489848
880.885366 444.310286 3.702959
864.803865 822.727906 3.813334
394.569551 601.449723 3.849890
803.749829 831.621176 4.244825
937.159341 267.000000 3.621783
701.000000 440.000000 3.636675
474.000000 772.000000 3.842762
924.000000 683.000000 3.655715
487.171805 720.000000 3.998365
885.968291 812.000000 4.022398
843.000000 360.000000 4.040361
866.997662 533.658589 3.714954
687.000000 532.000000 3.856821
890.000000 54.000000 3.470438
721.827200 701.392203 3.835835
403.000000 802.000000 4.068347
843.000000 715.000000 4.048565
433.386233 206.000000 4.554972
802.279009 681.332804 3.895307
303.823051 589.887847 3.622781
689.000000 604.000000 4.055051
821.000000 134.653630 3.516685
751.650546 702.287886 3.855614
884.694033 824.000000 4.034750
464.212691 580.939573 3.658743
98.324973 376.000000 4.326573
361.000000 361.747953 4.201045
886.538421 222.000000 3.672528
931.455519 436.000000 3.641283
650.000000 133.506381 3.596852
881.000000 146.402752 3.528859
898.000000 244.000000 3.689526
318.000000 160.000000 4.601227
266.556383 89.000000 3.780535
907.838386 503.740462 3.578902
150.155581 347.292074 4.437188
506.000000 633.469478 3.603770
