# Removed overlapping spots
286.864746 789.254377 3.389669
271.297266 310.027352 3.314274
477.617949 833.000000 3.361161
157.400508 79.361911 3.348250
70.842578 809.301418 3.383163
72.204174 75.290542 5.644533
413.780395 824.000000 3.369412
71.178954 792.155828 3.188447
281.000000 356.000000 3.316283
821.094418 99.641350 3.217386
152.095122 881.000000 3.352735
277.000000 645.000000 3.186202
359.646140 877.700628 3.358927
429.000000 688.000000 3.483821
866.508175 62.000000 3.377469
67.395370 482.119972 3.220292
571.266384 310.195327 3.602082
704.000000 119.000000 3.309607
334.000000 354.000000 3.312343
705.319657 100.701788 3.195016
672.219760 353.183739 3.206741
123.240127 45.854631 3.176443
150.282501 700.754780 3.205459
134.000000 844.791778 3.177690
441.000000 824.000000 3.276249
76.396805 611.422041 3.284506
888.000000 866.000000 3.186202
347.966178 690.115526 3.249305
121.851549 565.508796 3.193010
148.240935 538.000000 3.270451
68.000000 557.348926 3.315069
353.718667 517.901241 3.155465
544.737885 319.000000 3.114157
535.603444 301.458536 3.205459
439.000000 680.000000 3.217386
229.019227 519.379991 3.292550
265.566373 582.000000 3.257491
315.266696 860.012720 3.176443
374.000000 661.491860 4.009896
492.275515 678.898015 3.176225
170.391684 808.181189 3.217386
252.344930 843.200776 3.227790
401.790273 625.616617 3.234967
257.323479 86.365722 3.217386
493.666046 760.000000 3.267111
875.339107 63.127570 3.293032
161.652459 231.535380 3.141770
515.520780 67.000000 3.103909
675.163045 643.530333 3.276249
602.000000 599.000000 3.169888
427.169980 535.000000 3.176443
849.480660 180.935297 3.275707
115.989050 826.711731 3.154933
941.457319 349.058133 3.288430
88.788306 773.611555 3.242851
605.431885 196.255708 3.121747
89.437098 818.480325 3.185310
130.664074 583.562297 3.203455
275.856079 671.802787 3.176443
313.741922 745.000000 3.206868
328.000000 663.000000 3.320124
367.748977 878.000000 3.297885
678.000000 56.000000 3.250738
777.000000 83.000000 3.175693
468.130783 859.329663 3.179896
257.719338 646.000000 3.300294
833.578408 387.000000 3.160857
171.754751 510.328008 3.714036
70.682293 828.000000 3.158176
354.981637 508.910115 3.176443
589.360460 274.063248 3.255531
869.000000 775.000000 3.449832
87.325876 719.608140 3.199644
149.905041 655.789059 3.251643
208.301478 312.467506 3.103909
258.198909 672.624256 3.235627
67.220981 548.367247 3.172293
787.634695 262.701490 3.186771
77.465879 702.000000 3.229816
170.447717 862.000000 3.160857
251.083974 772.058625 3.207066
678.628279 201.093259 3.253315
230.000000 600.000000 3.309236
486.000000 220.000000 3.342143
420.250600 670.357137 3.272915
495.000000 797.000000 3.191027
67.078194 522.000000 3.220687
68.000000 666.000000 3.154933
76.928299 602.307789 3.152676
116.000000 792.000000 3.217386
134.262867 808.854104 3.253064
171.000000 790.579048 3.426261
396.120007 824.204646 3.221920
475.249573 477.668217 5.728833
580.000000 247.000000 3.188447
858.351922 117.496169 3.186202
386.482923 877.731026 3.324688
103.251282 573.479776 3.292083
131.482181 98.566867 3.217386
230.589353 87.400998 3.231548
437.582002 652.000000 3.443082
733.618053 308.000000 3.160857
913.744032 287.843149 3.185310
194.014137 582.953298 3.278607
886.000000 142.831449 3.087987
234.203834 879.811028 3.270451
665.702494 644.000000 3.200216
669.834881 191.751319 3.296173
637.498772 545.656859 3.394815
275.000000 655.000000 3.454101
329.491567 617.411716 3.291564
75.827864 521.067737 3.264686
268.969681 879.435184 3.181545
752.901701 343.570216 3.190733
306.000000 825.000000 3.236827
204.102713 682.439855 3.185722
167.044533 564.884836 3.244910
185.000000 538.000000 3.172293
125.793578 845.338320 3.079785
224.366802 194.702758 3.292689
302.149708 681.226466 3.262760
131.139771 592.000000 3.176443
176.000000 574.642698 3.304254
220.411108 547.111995 3.445761
331.277067 761.551317 3.126543
438.438259 669.815216 3.196665
454.069594 507.979426 3.141770
830.604624 81.749173 3.260430
102.897586 530.000000 3.154879
122.000000 584.236518 3.160857
224.000000 780.724203 3.176443
265.000000 537.000000 3.293620
269.277295 869.956957 3.221206
286.786073 771.443459 3.356774
300.762539 518.590030 3.152676
346.189698 85.000000 3.227907
386.911201 238.488343 3.242739
387.624991 308.341044 4.593943
404.209486 760.885515 3.201874
449.760027 805.388673 3.505858
465.000000 616.302229 3.217386
786.000000 83.000000 3.087987
911.050629 53.744594 3.176443
404.994872 238.000000 3.278462
67.000000 490.806997 3.201874
143.466007 807.000000 3.741038
196.767440 763.376656 3.235288
323.547204 835.000000 3.235288
323.984156 878.773508 3.189029
369.615281 869.129198 3.489343
589.107826 246.000000 3.271759
650.000000 84.111298 3.247239
250.735809 780.734450 3.421682
485.000000 876.651540 3.141770
139.442372 565.196974 3.303501
179.000000 772.435840 3.314029
180.673239 356.114880 3.201677
285.000000 690.277455 3.266684
399.895870 499.548130 3.284848
551.000000 76.000000 3.289191
96.099710 647.432379 3.166215
462.925227 534.774195 3.147641
160.228274 115.333975 3.223684
66.202244 471.804837 3.149851
94.226955 490.550112 3.422153
294.211428 716.724573 3.220928
346.159074 470.000000 3.397171
641.604913 83.790683 3.126543
788.000000 733.000000 3.087987
817.761470 578.482113 3.260430
941.225628 758.375875 3.110531
805.905131 423.238659 3.186202
120.861865 511.946721 3.126543
148.836408 488.717230 3.181517
445.211567 696.350753 3.356552
373.589787 553.478919 3.185310
482.490040 669.861627 3.054284
914.744493 350.000000 3.160857
941.986772 377.241954 3.201874
122.066819 96.655338 3.394815
193.597744 555.966823 3.316398
284.735608 627.002986 3.192486
421.790760 805.621242 3.167214
112.927332 656.253223 3.257491
274.393206 470.236506 3.423015
303.112495 87.450132 3.896377
580.679429 779.914503 3.217386
474.876170 760.478436 3.200925
233.397561 808.602439 3.711236
403.535514 752.270725 3.249859
663.232440 353.000000 3.217386
215.689303 194.450532 3.217386
267.000000 690.646805 3.262852
422.349144 788.234237 3.244870
871.425472 533.542665 3.126543
86.746807 683.510971 3.233555
427.091317 508.210825 3.204991
770.101457 325.027026 3.154933
795.000000 732.000000 4.154279
185.000000 628.278572 3.188346
238.540967 537.711055 3.471880
242.419834 167.404778 3.000000
274.563686 583.000000 3.364256
449.780864 868.499399 3.185310
881.500932 632.000000 3.176443
115.626208 142.000000 3.254162
176.918703 646.471001 3.220292
356.000000 680.000000 3.319451
78.125659 719.585299 3.242739
144.413623 855.000000 3.278878
149.071087 565.000000 3.293620
175.000000 557.000000 3.403704
274.675913 599.555321 3.298583
294.321539 636.067380 3.160857
328.641872 581.000000 3.365209
366.000000 770.553622 4.226405
595.946085 57.075156 3.204991
85.076618 490.437890 3.242739
94.909163 602.562457 3.356070
230.018705 537.421926 3.225294
327.489868 518.044243 3.160857
332.233449 824.563466 3.358927
338.000000 581.000000 3.000000
393.208452 652.000000 3.222961
464.506539 634.105515 3.369161
719.000000 689.000000 3.278878
731.000000 47.000000 3.087987
782.292672 623.649819 3.054284
106.933568 250.163228 3.281715
194.501156 77.850806 3.385316
448.000000 643.369740 3.246393
167.071010 583.254205 3.201874
458.780144 868.401618 3.138454
880.503799 516.000000 3.217386
168.087472 646.177835 3.322026
131.524744 656.064775 3.329081
240.284030 700.409293 3.126543
291.477610 518.763816 3.250738
314.690868 121.381737 3.126543
390.529498 508.108743 3.292373
439.000000 698.817253 3.000000
569.617903 129.749568 3.229003
581.436128 309.924455 3.269612
626.402131 343.516520 3.067197
732.711260 272.000000 3.087987
895.418132 225.284626 3.185310
316.687750 408.393320 3.314274
624.000000 138.189479 3.103909
705.491818 137.643584 3.160857
907.797921 560.311473 3.147641
345.991828 478.250895 3.247181
785.577171 109.029552 3.224622
123.564335 701.145216 3.307822
176.273613 583.030170 3.147641
336.773433 518.293363 3.152676
151.519262 115.000000 3.000000
213.239922 673.115893 3.154933
265.802808 488.093061 3.167214
283.282990 479.098658 3.209942
286.061052 781.088630 3.250505
339.000000 717.000000 3.192486
342.219567 788.415609 3.422153
345.000000 517.687999 3.087987
367.151534 725.580340 3.250738
372.754914 517.652124 3.248260
392.000000 499.000000 3.284920
480.932320 507.436352 3.159150
552.174759 120.434969 3.222961
652.300728 218.883360 3.107787
659.963785 146.000000 3.222961
732.292852 164.805402 3.576278
743.513043 352.692051 3.236827
920.000000 45.000000 3.221920
86.108341 566.017466 3.185310
319.613593 626.215465 3.176443
364.497883 469.205886 3.167214
562.000000 228.878054 3.116444
374.000000 680.000000 3.142325
552.016884 174.914683 3.217386
395.365705 877.912191 3.276743
85.879019 657.011526 3.220292
96.000000 61.318728 3.217386
125.054461 826.945740 3.207066
159.000000 700.000000 3.293407
215.136827 772.259082 3.246914
248.576339 609.000000 3.221920
287.000000 826.000000 3.176443
429.708081 67.308950 3.054284
525.000000 66.754971 3.126543
563.982266 417.000000 3.197957
749.455308 64.757515 3.247117
911.000000 62.000000 3.087987
930.814029 206.925007 3.189029
633.711516 192.047723 3.304402
204.063131 78.805901 3.426261
305.000000 870.000000 3.221920
569.289507 66.399591 3.067197
477.291368 876.771284 3.158176
93.864932 530.135068 3.268726
794.230687 64.064684 3.152676
238.661066 546.061746 3.203607
260.828352 844.000000 3.197957
427.812688 580.363251 3.238861
471.869312 507.495761 3.201874
384.044734 635.102593 3.300348
133.348637 106.000000 3.152676
578.575964 111.626124 3.252839
421.826214 743.487403 3.255531
823.000000 145.468984 3.126543
142.707777 763.726843 3.197957
459.000000 877.336828 3.210133
69.000000 701.000000 3.087987
176.341060 546.000000 3.176443
250.736696 104.673795 3.147641
341.542722 193.694164 3.185310
444.997270 508.057251 3.204991
471.969199 516.439334 3.227693
722.858228 119.000000 3.217386
740.820375 64.366123 3.384461
818.465590 616.000000 3.521035
823.000000 226.000000 3.126543
854.574628 686.574628 3.000000
858.723966 145.098385 3.384461
605.421607 57.110745 3.126543
796.000000 163.386835 3.175693
760.000000 218.000000 3.258173
128.000000 393.000000 3.186202
362.034730 427.000000 3.076223
94.097274 539.650943 3.244602
381.839676 517.783439 3.247117
76.633225 630.000000 3.067197
256.266083 489.000000 3.262760
283.758278 546.028912 3.191027
345.488167 500.380654 3.279567
347.786860 725.770555 3.126543
350.000000 780.000000 3.126543
377.000000 788.000000 3.189029
475.628141 751.490154 3.138454
546.616062 520.000000 3.160857
722.380908 109.580418 3.176443
905.000000 740.558692 3.176443
72.572571 268.481971 3.160857
106.810049 818.434561 3.152676
161.000000 177.681139 3.260430
172.000000 870.784236 3.191027
180.000000 168.000000 3.160857
205.000000 60.743248 3.292083
235.545538 320.679428 3.000000
278.000000 780.377859 3.217386
300.782041 479.000000 3.221920
313.981911 184.905781 3.141770
314.272923 807.000000 3.126543
324.453339 310.554232 3.384461
356.826914 653.000000 3.114157
400.000000 477.781241 3.126543
418.000000 600.000000 3.808968
521.507973 663.000000 3.160857
551.700495 147.746112 3.141770
561.000000 75.877059 3.356552
568.000000 690.000000 3.277985
646.374815 509.222434 3.103909
684.094875 679.977476 3.087987
687.000000 173.546968 3.154617
757.705146 55.517527 3.221206
833.504656 369.475416 3.126543
836.266627 473.386547 3.222961
878.663493 857.326986 3.087987
902.848716 62.057631 3.185310
86.736874 98.113231 3.185310
175.940594 565.384619 3.192486
185.469602 692.162696 3.176443
311.865205 636.255631 3.207863
