# Removed overlapping spots
287.388961 140.323443 4.447580
103.000000 253.783031 4.644684
349.000000 382.000000 4.727930
283.000000 257.000000 4.559533
708.000000 755.336490 4.501968
103.000000 221.752515 4.430489
799.399336 747.000000 4.229054
638.567728 755.000000 4.279820
347.000000 120.492139 4.366494
761.518083 669.567708 4.347466
463.354274 205.474505 4.673627
827.465167 533.000000 4.239467
640.520866 909.519344 3.976522
318.000000 161.277263 4.535891
236.414212 99.000000 4.182030
117.000000 129.000000 3.931647
188.385291 378.502009 4.423474
336.621660 717.000000 3.891512
417.000000 79.933137 4.355204
880.000000 738.000000 4.353020
216.363049 88.396055 4.351336
218.000000 171.000000 4.468592
862.000000 672.000000 4.969475
323.000000 298.705727 3.092311
380.000000 361.715543 4.492625
287.000000 652.485305 3.867802
472.000000 332.000000 4.792786
666.627672 785.558352 4.374667
97.571554 406.429977 4.529886
378.570567 151.636259 4.359743
116.000000 108.000000 4.178546
387.483846 100.379608 4.590571
529.000000 152.500627 4.098312
572.000000 688.637172 4.682684
454.000000 259.580685 4.891799
773.000000 842.000000 4.797711
375.000000 759.000000 3.674011
245.000000 726.532403 3.419034
451.620477 343.000000 4.651053
672.557573 700.590040 4.046416
180.000000 192.000000 4.407498
581.000000 878.000000 4.404424
742.000000 851.879081 4.919524
693.453217 829.481267 4.204031
288.000000 684.000000 4.040657
257.000000 910.000000 3.565488
120.000000 346.479761 4.832329
172.365274 212.638937 4.398299
364.587738 770.000000 3.260254
577.635057 613.512623 4.033480
158.574517 377.614475 4.356355
792.000000 670.000000 4.546041
310.487346 339.537043 4.358749
318.000000 171.450566 4.490195
557.000000 582.000000 4.024838
546.000000 773.593733 4.992006
344.000000 257.644752 4.426991
323.000000 790.000000 3.851624
358.000000 443.000000 4.815012
535.336321 227.753243 4.775126
464.000000 248.723694 4.536431
300.000000 350.000000 4.044751
214.000000 757.000000 3.934532
540.482895 917.000000 4.360777
871.000000 727.000000 3.853437
314.649647 758.663117 3.695046
810.000000 637.000000 3.685260
267.000000 706.000000 3.344787
196.000000 78.427588 4.157617
747.000000 787.293761 4.418292
378.565639 383.000000 5.188736
515.000000 238.000000 4.886762
550.614638 667.000000 4.371051
147.000000 438.000000 4.765073
111.204247 315.475195 4.562278
309.315531 370.511686 4.622186
316.697682 79.000000 4.191564
514.000000 783.000000 4.127768
355.000000 749.000000 4.199091
141.418935 305.769048 4.445067
300.000000 192.000000 4.569272
719.000000 624.421707 4.417776
793.479140 831.500694 4.030301
565.000000 816.000000 4.537758
625.439600 806.469384 4.237539
789.000000 472.000000 5.012642
942.490519 661.516895 3.560150
664.000000 828.138414 4.682844
489.000000 385.363165 4.354384
949.655961 749.479832 4.144010
786.639924 799.000000 4.564985
675.378510 807.425480 4.365409
730.318047 911.000000 4.317544
869.000000 769.458886 4.181262
969.000000 761.000000 4.101777
354.000000 258.000000 4.537571
100.000000 335.427347 4.543428
569.000000 752.294244 4.447494
678.000000 765.333901 4.546347
399.000000 697.000000 3.765769
676.000000 797.000000 3.992852
821.000000 914.000000 4.379836
819.000000 769.000000 4.286434
314.000000 768.886104 3.761552
571.699393 699.455878 4.490934
740.697784 911.557882 4.441955
644.791000 818.000000 3.860958
508.000000 698.231376 3.687365
188.399631 181.000000 4.336702
347.000000 130.535479 4.170254
474.000000 771.578761 4.258375
295.000000 758.000000 4.490229
671.000000 910.000000 4.722176
609.652473 732.468540 4.674473
229.000000 181.000000 4.446074
215.000000 68.000000 3.012673
247.000000 440.000000 5.131555
571.000000 867.274616 4.347067
584.000000 816.452222 3.525400
642.000000 700.535586 3.349532
771.456978 713.564305 4.110535
802.000000 670.000000 3.863163
237.649865 150.370067 4.533122
692.000000 701.332992 4.353966
316.229810 89.000000 4.040846
547.000000 783.000000 4.417709
484.230910 260.000000 4.545314
327.000000 70.000000 4.232011
560.247693 721.000000 4.105274
730.000000 440.411714 4.002326
336.470445 99.428673 4.862865
912.000000 704.618408 3.785291
402.000000 193.500356 4.728658
421.429081 812.398384 3.685133
969.560853 750.000000 4.059713
842.379090 715.000000 3.735793
160.563328 337.000000 4.455317
689.000000 634.656595 4.408288
99.000000 366.000000 4.134128
388.000000 453.000000 4.772209
170.000000 191.000000 4.495879
768.482462 603.759744 4.125126
142.000000 201.421575 4.067309
519.000000 386.000000 4.738035
131.000000 305.641358 4.278759
