# Removed overlapping spots
282.848042 867.000000 3.280944
121.000000 531.000000 3.353219
446.000000 849.000000 3.384166
817.000000 111.000000 3.221989
265.377977 902.529350 3.413586
391.000000 903.000000 3.461281
508.000000 859.000000 3.412953
165.569300 134.865364 4.315748
481.000000 831.000000 3.513940
212.000000 596.000000 3.227907
309.000000 794.000000 3.217386
129.000000 722.000000 3.352288
229.000000 775.759878 3.229816
184.203000 560.000000 3.265230
418.704430 501.000000 3.306715
164.000000 120.000000 3.426261
469.000000 211.000000 3.272841
862.368938 255.000000 3.293407
229.000000 578.000000 3.431419
211.000000 867.000000 3.403800
148.000000 849.188757 3.191027
127.000000 118.000000 3.325285
291.895537 894.309350 3.203455
363.666333 606.000000 3.396646
220.000000 569.330028 3.408612
373.000000 867.328690 3.165762
120.000000 588.000000 3.174507
573.737707 327.000000 3.233056
256.000000 704.000000 3.165762
399.675067 694.897029 3.248681
139.000000 623.438198 3.201874
489.000000 894.000000 3.174507
428.033274 596.000000 3.308107
318.000000 723.187930 3.386978
934.000000 255.000000 3.185310
102.000000 578.000000 3.310086
506.866144 894.301918 3.346136
300.000000 893.000000 3.441790
103.000000 893.000000 3.272794
274.000000 569.000000 3.290577
318.000000 379.000000 3.528366
345.000000 614.657330 3.435909
499.000000 804.000000 3.294569
655.000000 102.000000 3.319167
717.000000 716.000000 3.155465
861.000000 426.000000 3.246810
924.000000 380.000000 3.066311
980.000000 74.000000 3.191958
592.000000 102.000000 3.394592
234.589798 108.394918 3.883300
388.630670 110.000000 3.217386
490.000000 748.544919 3.103909
525.000000 850.000000 3.925880
852.000000 609.000000 3.220687
971.000000 84.000000 3.311592
139.000000 551.000000 3.301892
372.000000 542.000000 3.304254
491.000000 650.256333 3.227826
805.349212 746.000000 3.340867
328.000000 894.144968 3.167214
907.000000 609.000000 3.195905
103.000000 830.742761 3.377635
220.000000 587.000000 3.189695
283.000000 884.000000 3.278878
363.659385 642.000000 3.207054
427.000000 502.000000 3.224622
482.000000 894.000000 3.457944
754.145368 273.684759 3.168730
318.000000 524.000000 3.232207
871.213077 418.000000 3.239484
808.000000 211.000000 3.181545
799.000000 246.000000 3.219351
274.000000 722.000000 3.168730
184.000000 623.000000 3.196665
708.502621 218.489160 3.287710
111.677216 615.000000 3.261653
409.000000 813.000000 3.185310
907.000000 264.000000 3.224622
418.000000 695.000000 3.334441
610.000000 336.000000 3.172293
709.000000 381.268666 3.268943
192.000000 252.000000 3.087987
246.000000 625.000000 4.344178
311.000000 668.258605 3.319451
419.000000 904.000000 4.119120
555.576645 627.000000 3.236969
451.000000 111.000000 3.419823
263.779202 244.398328 3.221206
416.343143 83.000000 3.255531
207.277408 100.572119 3.261011
364.000000 849.000000 3.327794
210.000000 642.000000 3.235288
637.270423 129.000000 3.191027
175.000000 587.000000 3.360632
201.000000 813.000000 3.764934
300.745538 867.287885 3.160857
480.667172 686.000000 3.262125
897.000000 707.000000 3.158176
175.210810 704.114991 3.165762
246.000000 740.669467 3.423547
247.238787 903.000000 3.301473
310.003174 686.000000 3.273907
364.000000 131.000000 4.138759
371.000000 352.000000 3.955108
372.415750 812.591930 3.397171
500.000000 849.000000 3.566900
526.000000 624.000000 3.152676
970.000000 156.000000 3.160857
130.000000 849.115366 3.154933
158.000000 677.000000 3.302718
933.000000 291.000000 3.422153
470.839731 542.000000 3.391766
556.196147 93.000000 3.269182
265.152771 894.000000 3.203607
436.000000 850.000000 3.298496
490.000000 542.000000 3.233555
508.000000 660.030633 3.316708
589.000000 58.000000 3.160857
825.596826 291.000000 3.210133
970.000000 398.539987 3.147641
436.613179 501.764500 3.249924
889.000000 210.444849 3.424548
336.762564 848.793782 3.223184
709.000000 111.000000 3.179896
888.000000 537.000000 3.087987
808.000000 417.000000 3.245800
121.000000 740.000000 3.181413
157.056581 704.000000 3.206123
318.725830 812.667082 3.157560
735.760254 84.000000 3.277269
265.000000 867.000000 3.192486
925.425389 662.000000 3.309142
636.753378 84.000000 3.413187
328.000000 831.383439 3.221206
221.186158 509.649785 3.196665
373.000000 749.000000 3.221206
608.613108 618.383118 3.160857
798.000000 139.000000 3.195905
137.000000 615.000000 3.355260
183.494709 606.243000 3.196665
593.000000 202.000000 3.580555
727.000000 201.000000 3.205459
753.000000 624.000000 3.087987
897.844973 175.000000 3.160857
978.404084 707.000000 3.242739
112.000000 569.000000 3.101559
818.000000 93.000000 3.472691
620.000000 165.548797 3.347251
363.000000 695.000000 3.205459
237.690953 786.103719 3.220687
337.000000 803.000000 3.298583
373.000000 642.000000 3.234682
736.334548 272.419263 3.149851
792.466406 751.541825 3.103909
436.000000 696.000000 3.278462
102.727455 721.702831 3.205667
472.393238 677.000000 3.282271
228.624900 569.000000 3.287504
130.000000 813.000000 3.217386
139.000000 823.000000 3.403704
220.000000 903.000000 3.219204
346.000000 659.000000 3.244754
372.000000 696.000000 3.000000
391.000000 605.759019 3.210462
436.000000 786.000000 3.239885
463.000000 895.000000 3.141770
748.156614 886.000000 3.126543
601.000000 255.000000 3.201874
797.000000 609.000000 3.217386
870.000000 536.000000 3.320124
111.069489 541.401563 3.282989
246.334986 695.000000 3.185310
573.000000 419.000000 3.231548
202.000000 623.000000 3.203607
309.803049 677.354903 3.317261
436.000000 748.724697 3.200216
193.000000 623.423900 3.160857
283.405999 659.000000 3.284525
193.323890 588.000000 3.163316
328.000000 867.122436 3.255996
427.000000 749.000000 3.126543
515.331138 253.135082 3.278310
565.000000 254.668565 3.248687
227.646370 216.563209 3.087987
498.000000 741.000000 3.389571
228.780757 605.569632 3.313674
327.327167 714.000000 3.141770
346.000000 597.000000 3.217386
780.574799 353.760095 3.160857
861.480819 74.000000 3.239037
862.000000 671.000000 3.141868
172.623293 120.000000 3.288869
400.123078 641.438192 3.181413
574.000000 93.103197 3.207066
499.089054 858.257945 3.304467
111.000000 712.000000 3.689174
111.253577 587.265388 3.242308
255.834059 722.000000 3.219524
353.000000 342.500000 3.217386
481.353512 624.215963 3.402040
146.617050 216.000000 3.260430
164.000000 415.000000 3.221920
193.000000 577.779125 3.199644
238.000000 569.000000 3.133747
290.000000 749.736612 5.953307
390.965653 614.915723 3.185310
417.000000 416.000000 3.126543
427.000000 642.000000 3.169888
444.653078 894.000000 3.201874
469.803721 378.291761 3.126543
470.000000 533.000000 3.645948
481.238484 658.000000 3.538680
490.433568 776.539322 3.169888
499.000000 493.000000 3.126543
516.888499 749.000000 3.176443
517.160489 885.131999 3.204656
573.951987 102.000000 3.221206
718.000000 599.788735 3.204991
765.000000 879.000000 3.087987
953.000000 75.000000 3.342417
481.000000 704.208165 3.242739
970.000000 174.735317 3.315827
147.703474 596.000000 3.176443
200.000000 127.661089 3.384461
201.755703 579.000000 3.382377
212.172473 623.724036 3.260430
238.100141 695.000000 3.241034
292.000000 623.577295 3.271333
525.656830 822.207951 3.219731
526.147622 894.194313 3.176443
629.000000 202.000000 3.347046
636.000000 111.000000 3.379748
762.000000 147.740433 3.288078
780.317569 698.415754 3.067197
852.681840 147.493849 3.225755
979.213931 382.000000 3.258034
662.710783 619.000000 3.419823
121.202893 839.680257 3.197957
166.000000 704.329102 3.160857
819.626985 798.000000 3.087987
391.219041 704.343007 3.371395
408.000000 244.000000 3.114157
220.000000 606.000000 3.196665
229.000000 902.000000 3.253315
618.917464 138.509921 3.388603
646.265049 184.000000 3.150997
709.362916 130.000000 3.327228
879.694838 211.000000 3.261393
953.000000 398.513761 3.186771
971.589281 878.753450 3.176443
973.657229 824.728587 3.268726
217.747565 109.801625 3.278878
282.816162 794.000000 3.247239
283.000000 804.000000 3.288078
355.000000 858.000000 3.160857
408.000000 542.125176 3.275559
409.000000 903.000000 3.095305
454.000000 642.000000 3.195016
480.120868 542.000000 3.289717
664.204091 273.000000 3.231552
683.000000 110.973648 3.253857
762.000000 624.201286 3.174507
935.000000 879.000000 3.296240
229.283677 677.250338 3.207863
131.000000 624.000000 3.337013
273.000000 379.000000 3.776048
301.000000 785.000000 3.278677
373.000000 849.203373 3.240610
463.000000 712.816202 3.452403
517.211757 850.000000 3.470786
709.000000 669.717829 3.423547
426.000000 261.000000 3.264431
166.000000 867.000000 3.268255
435.000000 542.000000 3.301408
489.762783 740.000000 3.193931
565.000000 264.000000 3.188447
427.000000 831.000000 3.247108
219.000000 633.000000 3.492371
103.000000 840.000000 3.341904
392.000000 713.000000 3.549469
121.000000 704.000000 3.351264
700.000000 255.000000 3.159150
745.000000 290.000000 3.315344
300.707828 749.000000 3.206741
472.132345 858.000000 3.354460
355.000000 561.000000 3.296240
852.837643 536.000000 3.240370
410.000000 768.000000 3.445956
744.000000 128.000000 5.070577
120.699507 758.000000 3.217386
122.000000 730.000000 3.407987
129.000000 577.721204 3.175151
212.000000 704.000000 3.599482
524.000000 397.000000 3.191873
807.663281 292.000000 3.186202
310.000000 560.000000 3.269952
481.228638 839.830518 3.257491
310.000000 893.000000 3.254335
336.599409 542.000000 3.171759
481.000000 669.000000 3.287796
490.000000 226.000000 3.228237
363.000000 542.192098 3.294678
637.000000 680.000000 3.160857
690.433660 427.000000 3.126543
953.000000 254.697856 3.195905
282.898210 669.000000 3.315069
529.000000 521.000000 3.146079
574.294105 192.301039 3.284506
647.000000 255.000000 3.262852
139.000000 253.000000 3.379748
274.000000 749.000000 3.138454
488.320873 334.000000 3.067197
673.000000 264.000000 3.067197
745.000000 662.269938 3.237276
754.203321 129.496518 3.067197
933.000000 546.000000 3.224622
130.000000 550.701754 3.171208
354.000000 244.000000 3.221989
273.000000 559.633321 3.287796
211.000000 903.000000 3.285090
149.000000 784.505277 3.231548
155.839515 850.000000 3.282812
327.000000 493.000000 3.750558
353.000000 696.000000 3.126543
418.000000 884.000000 3.379748
473.098934 767.000000 3.118512
953.000000 84.000000 3.237470
184.039052 822.000000 3.045508
191.000000 235.000000 3.217386
390.618968 695.000000 3.141770
446.000000 668.224932 3.191027
499.382999 830.963308 3.188447
820.000000 760.832372 3.310650
925.000000 211.000000 3.230431
292.130035 785.336244 3.273176
328.000000 803.000000 3.306715
309.639397 694.771708 3.277269
356.000000 902.000000 3.404043
933.000000 84.454904 3.642900
852.000000 645.000000 3.217386
112.127254 677.000000 3.239945
112.000000 722.000000 3.243567
120.000000 378.000000 3.160857
146.159913 118.707168 3.225888
167.000000 903.000000 3.492371
175.000000 677.232903 3.136324
201.312041 234.000000 3.217386
211.000000 588.000000 3.271099
274.000000 695.000000 3.287692
283.000000 624.000000 3.141770
291.000000 542.000000 3.247239
327.659205 740.127651 3.278718
337.000000 695.000000 3.294911
443.618968 244.000000 3.141770
498.000000 163.000000 3.242739
525.326033 542.000000 3.259021
593.000000 220.000000 3.533597
727.000000 129.535147 3.185940
744.501881 599.277373 3.089285
844.025669 92.789143 3.289416
130.132224 686.207092 3.179899
102.738050 785.000000 3.330075
139.262767 848.000000 3.304254
148.000000 713.000000 3.232602
193.000000 758.000000 3.206123
210.832501 605.000000 3.276249
219.000000 173.000000 3.169888
220.486177 501.883552 3.000000
238.281471 677.000000 3.160857
265.000000 606.000000 3.287504
292.000000 606.000000 3.207774
308.000000 759.562079 5.250297
318.000000 533.000000 3.222961
318.000000 651.000000 3.708441
327.000000 523.621324 3.238861
346.000000 740.000000 3.206123
354.000000 253.000000 3.076223
354.829589 606.000000 3.194767
364.000000 785.000000 3.206741
391.146459 848.938182 3.221920
444.209283 532.569808 3.271876
478.000000 442.000000 3.263243
482.000000 884.000000 3.771265
692.000000 111.000000 3.582678
699.000000 680.000000 3.160857
727.000000 326.474327 3.292689
790.000000 111.000000 3.141770
927.000000 779.000000 3.376326
547.657015 512.000000 3.087987
726.000000 627.000000 3.176443
772.000000 362.000000 3.955108
917.000000 93.000000 3.301704
427.231345 903.000000 3.329450
636.352843 618.000000 3.067197
645.726332 166.428084 3.141770
771.000000 653.325203 3.176443
265.000000 695.111379 3.317288
427.000000 850.000000 3.328776
220.128057 560.000000 3.248273
103.000000 822.386033 3.176443
338.000000 894.000000 3.599482
399.807209 541.808002 3.247117
400.000000 848.608684 3.087987
527.000000 613.977527 3.126543
555.264699 271.560191 3.384461
663.326254 670.583430 3.217386
682.000000 220.000000 3.264431
753.842742 84.000000 3.217386
754.000000 175.000000 3.126543
947.000000 825.000000 3.222961
952.000000 319.359214 3.364686
977.000000 546.347392 3.246393
210.428633 199.366214 3.185310
735.576400 536.549257 3.005051
292.000000 677.000000 3.271472
272.219193 531.620722 4.381316
148.142980 812.701007 3.243164
157.000000 568.687416 3.209337
157.000000 868.000000 3.287266
346.449404 830.000000 3.176443
672.000000 582.000000 3.334441
111.940595 704.000000 3.193184
111.800758 740.000000 3.239484
113.000000 632.000000 3.516375
139.000000 775.913382 3.222961
148.000000 793.000000 3.813065
157.000000 722.000000 3.220292
175.000000 623.000000 3.229816
183.841600 722.000000 3.240370
190.000000 908.000000 3.160857
211.000000 614.600369 3.160857
239.000000 511.000000 3.272794
256.314136 623.584746 3.299726
274.000000 606.000000 3.144232
302.000000 511.000000 3.197850
346.000000 804.000000 3.138454
354.000000 777.000000 3.550321
355.000000 713.251009 3.193931
363.294106 235.329325 3.126543
372.000000 378.000000 3.223325
373.000000 739.611216 3.265781
382.000000 749.000000 3.239885
390.211213 532.000000 3.252974
417.000000 533.000000 3.276440
417.259044 542.000000 3.291515
472.000000 721.685395 3.103909
507.000000 501.000000 3.379748
509.000000 804.000000 3.239037
525.000000 532.781536 3.325662
526.000000 786.000000 3.255188
645.000000 747.000000 3.312343
646.293250 175.000000 3.239484
665.263679 511.000000 3.217386
754.000000 290.000000 3.186202
770.000000 748.000000 3.087987
780.641345 139.321484 3.195016
811.000000 779.475669 3.152676
814.000000 746.281643 3.261393
834.662678 291.606229 3.326311
870.787381 111.000000 3.160857
879.000000 747.000000 3.224622
898.000000 192.331721 3.185310
901.000000 806.000000 3.247117
933.000000 699.000000 3.250738
943.196393 74.756109 3.231552
121.000000 677.000000 3.243074
237.000000 722.072975 3.247117
336.000000 705.000000 3.676326
372.000000 651.000000 3.566914
453.742780 812.703331 3.171759
582.474489 128.819752 3.292689
916.000000 537.000000 3.074376
120.412570 712.630294 3.265781
275.000000 903.000000 3.575143
399.269776 794.407800 3.319081
555.321846 618.257781 3.268726
147.000000 579.000000 3.599482
156.468808 541.635537 3.191027
165.736289 623.629839 3.166215
183.862150 615.000000 3.239484
265.000000 586.000000 3.710655
291.000000 740.382396 3.176443
300.000000 172.000000 3.172293
346.000000 849.000000 3.172293
418.000000 713.000000 3.160857
418.000000 849.000000 3.217386
428.000000 823.494258 3.394815
517.243395 822.000000 3.261259
555.640766 84.105893 3.179896
582.000000 680.000000 3.185310
610.204691 345.000000 3.165762
613.000000 806.000000 3.195016
619.000000 336.000000 3.230841
681.495876 563.504124 3.267730
772.069996 210.395832 3.304467
784.213331 770.000000 3.126543
852.000000 707.000000 3.126543
937.275111 770.506105 3.196665
943.000000 211.000000 3.224622
619.000000 291.390589 3.087987
471.000000 695.000000 3.326186
319.000000 502.000000 3.293620
211.000000 579.000000 3.221920
673.264449 219.000000 3.220292
925.000000 680.000000 3.154933
470.420260 91.000000 3.110531
463.000000 542.000000 3.169888
780.000000 382.000000 3.301408
