# Removed overlapping spots
868.000000 343.239678 7.169027
202.420568 591.810253 8.249160
816.099615 143.652876 7.031611
405.590568 692.000000 7.577115
867.764407 243.789125 7.551711
864.968625 585.955951 7.327868
201.014586 287.321436 7.551345
765.329517 243.279071 7.327438
303.550292 691.369376 7.445832
101.414019 36.178024 7.960378
251.047457 286.499160 9.440205
663.275892 292.666267 7.456168
151.825646 541.007413 7.294531
561.678569 242.004906 7.261239
813.490550 684.515224 7.907988
251.739052 690.939557 7.617531
151.225587 640.457027 7.093869
863.676141 784.528219 7.513751
765.771824 343.319131 7.540882
663.604968 92.272621 7.411809
302.426450 337.939547 7.557493
608.945435 684.496131 9.996064
765.785535 142.657610 7.383259
100.626653 286.424529 7.542714
150.636698 286.513392 7.499739
761.391131 734.854084 7.426750
714.543635 342.673684 7.395080
710.498183 783.797271 7.387816
353.193360 288.033470 7.351720
152.170402 37.113244 7.343706
303.800275 541.756412 7.362427
611.716694 242.763382 7.237950
711.000000 735.000000 7.205034
710.266708 684.100627 7.295892
659.905486 684.268255 7.422828
712.239051 483.803829 7.496650
557.392113 782.112704 7.828584
353.779348 591.314113 7.494181
251.753886 337.010895 7.330705
867.558740 143.473836 7.405789
663.173631 192.022569 7.287727
151.150383 236.354753 7.262225
202.149453 690.834646 9.999408
200.769159 336.960716 7.515124
608.681211 783.127909 7.433611
354.028997 690.903882 7.411130
815.747675 243.566702 7.130770
662.718208 342.182293 7.186029
353.825154 188.162996 7.495598
611.860953 341.955550 7.437776
611.975746 42.515137 7.221730
863.716827 485.785125 7.222412
201.889347 137.077441 7.666314
816.333561 193.958677 7.247550
353.596041 337.670390 7.593761
562.380457 141.048174 7.191842
99.607443 336.248481 7.457914
711.041299 583.846943 7.218234
101.076647 86.640432 7.608283
100.348946 235.988998 7.363266
101.202585 491.064740 7.440078
253.113658 540.612976 7.036384
252.514036 237.883940 7.841709
201.987932 491.804043 7.339360
813.182159 584.791357 7.307141
303.318101 591.980313 7.264841
816.657006 292.122770 7.681688
405.307310 591.852806 7.528312
151.341847 690.345575 7.424998
813.730764 534.770998 7.281262
659.477915 783.181668 7.055629
609.011482 633.952138 7.426118
659.960863 534.993444 7.474294
711.019156 534.057835 7.112871
762.076907 584.657872 7.160737
561.714471 91.907794 7.197376
561.206291 191.894403 7.171928
558.172250 734.009315 7.298648
765.091259 294.163499 7.283332
812.908658 735.441870 7.473972
711.068471 634.243042 7.567928
405.701849 188.345114 7.740027
150.934960 86.655034 7.203571
405.212804 238.489037 7.504948
762.754598 533.964535 7.309497
714.277426 292.257316 7.494943
816.289448 343.177266 7.218197
252.384659 591.878319 7.308073
558.386115 584.985822 7.440907
404.682771 288.610723 8.908481
663.371559 42.432563 7.326273
302.953804 287.349861 7.384401
608.736464 534.226208 7.497592
714.058102 42.911660 7.010298
304.311416 88.017508 7.208712
405.797387 88.330995 7.385466
661.546128 484.777344 7.604294
101.966316 135.663687 7.361118
253.587516 87.808277 7.490957
253.508817 37.068612 7.297290
561.630798 42.501979 7.763543
251.938839 490.863846 7.737341
560.727228 342.345585 7.230921
252.508496 135.520480 7.175966
609.284170 583.543315 7.446303
201.915004 640.200399 7.376632
150.881995 135.903408 7.315883
303.279993 187.402480 7.631030
865.001179 684.676921 7.766364
612.128348 142.797450 7.179945
405.644969 138.977953 7.531672
201.515980 37.358365 7.285481
557.594256 632.888698 7.338693
765.906453 193.005796 7.324227
658.883868 734.288198 7.465213
406.416459 38.737719 7.370239
761.539722 784.337198 7.556419
608.923166 733.289347 7.230028
868.300887 193.680672 7.512867
868.254950 44.345387 7.361487
354.750066 38.242621 7.403871
557.319093 535.184088 7.435052
304.741939 38.016609 8.055410
761.751155 484.599260 7.090686
405.158683 542.900290 7.367453
762.552302 634.896333 7.135605
715.041591 193.270241 7.335128
612.974320 92.445865 7.256108
354.613496 137.881633 7.809435
405.214101 338.281391 7.312115
865.260859 535.219229 7.008889
101.389251 590.832545 7.333545
863.974107 736.316955 7.268820
813.497584 484.370481 7.140785
150.910497 589.706591 7.421442
812.984729 635.086818 7.266953
151.987171 490.372809 7.398636
868.277389 93.876548 7.184709
766.448972 43.651512 7.633525
611.128897 291.612233 7.072279
406.001155 492.926730 7.319341
354.486818 87.655969 7.500658
101.432275 186.848576 7.478907
659.991064 633.786657 7.088156
713.942815 142.894179 7.352062
812.549907 784.120304 7.339919
762.119607 683.723809 7.416806
202.501648 187.322382 7.393803
100.636173 540.541787 7.478038
253.506603 187.771784 7.354166
201.906346 236.998156 7.566541
202.331065 540.296209 7.575562
557.045758 682.140830 7.320529
660.513814 582.384167 7.320537
714.681854 242.506364 7.173127
608.814997 483.702327 7.556881
662.810144 143.115307 7.055379
303.842055 137.406396 7.277041
405.561755 643.241834 7.109989
866.856020 294.050276 7.382718
612.030481 192.031403 7.226736
864.785475 635.149600 7.367297
101.174394 639.992041 7.327251
560.849176 292.882528 7.437435
558.997528 483.153345 7.614234
663.627422 242.325361 7.150331
100.547773 689.465864 7.425038
816.648941 43.608214 7.084106
302.494154 238.310023 7.540127
715.561493 92.679664 7.216825
252.902571 639.457654 8.570801
354.873593 236.966751 7.264897
303.608056 492.010773 7.347025
151.325690 185.975657 7.302254
765.544202 92.941639 7.179945
303.735714 641.776432 7.944351
354.389263 542.050694 7.228398
202.350077 87.267492 7.250313
355.075577 491.362398 7.263731
354.257081 641.941315 7.182733
152.263984 335.180859 7.215635
816.855123 92.883354 7.000000
