# Removed overlapping spots
609.715668 255.000000 7.643221
346.305189 703.863524 7.532071
452.728363 201.866729 7.188523
712.228015 57.608912 9.069311
711.252316 306.987070 7.273364
350.253408 299.648983 8.258308
248.177921 298.674346 7.444154
447.792836 705.341480 7.707046
712.734054 107.637396 7.580870
812.955155 258.958942 7.390956
600.879981 747.732392 9.123082
294.600778 702.265764 7.540259
651.429887 698.332390 7.339243
400.856122 300.611730 7.361624
143.538684 650.246672 7.811872
403.388952 151.406646 7.386770
246.357919 601.595482 7.511549
246.710026 502.364746 7.537700
301.970299 49.768607 7.738574
651.562821 798.108291 7.339367
702.490903 799.261613 7.443461
660.860110 256.928134 7.343404
299.355487 298.809739 7.767199
754.753431 700.855452 7.763011
147.169320 501.817036 7.388893
663.084998 57.608650 7.087302
350.826415 199.481299 7.061779
753.590547 799.002042 7.485572
149.431251 96.492604 7.073089
804.531746 800.213102 7.924535
197.734916 297.715696 7.282507
298.078851 348.954700 7.596956
451.780184 299.950816 9.976891
606.038573 355.267522 8.307361
806.600419 650.783639 8.704415
905.810389 802.823354 7.278578
194.541263 701.605084 7.530189
702.475944 699.903698 9.841272
447.896893 605.612631 9.028113
251.364654 48.171106 7.918733
299.255792 248.920494 7.295164
248.138148 348.324594 7.298377
405.715933 52.211052 8.005159
914.447944 261.641295 7.455276
804.581776 750.320277 8.136246
150.072585 196.207520 7.376844
855.807002 801.408402 7.096419
145.704464 347.200178 8.274740
908.054689 602.743840 7.596881
150.263600 146.047219 7.595382
599.458289 797.775407 7.450220
702.562075 748.503475 8.005056
247.602792 248.393403 7.132211
150.514302 47.146512 7.592625
398.234615 604.567375 7.182147
402.186980 198.707160 7.334807
245.711668 701.038624 7.383640
651.644173 749.065913 7.570513
915.005357 211.769552 7.334716
402.377863 101.536117 7.702519
296.491312 552.621788 7.383433
202.478513 47.893398 7.069907
198.745561 197.465369 7.631429
348.700179 504.448493 7.020625
857.831658 602.767742 7.446859
813.450741 210.189422 9.926120
145.640184 550.104421 7.475766
200.946267 97.252042 7.512161
453.157111 250.238489 7.425225
198.200669 247.473280 7.883305
866.058285 162.228929 7.911115
195.291573 601.668765 7.209278
755.457274 650.769602 7.718867
602.046437 598.203964 7.296507
705.276689 550.198221 7.573135
710.028720 209.180853 7.430574
195.150251 651.705252 7.326760
148.274320 246.178291 7.362673
396.877707 704.516172 7.703726
348.121112 603.075361 7.569909
245.643038 652.591556 7.436375
296.622019 601.391158 7.201291
453.197242 102.424391 8.112155
144.868850 601.857759 7.640570
816.173326 60.906609 7.258744
910.015413 549.437202 8.048654
195.419090 551.070298 7.118547
350.984327 351.438344 9.700780
197.365836 500.558582 7.742789
909.029690 503.405428 7.443203
659.105698 357.824295 7.350785
453.116683 52.134937 8.778565
603.630033 547.954059 9.068429
752.760676 600.245552 9.800266
806.187665 568.545807 9.219038
862.546191 754.427355 8.522180
711.043280 357.019305 8.009396
763.343737 210.788517 9.451805
279.827419 656.430479 7.262810
905.575051 722.112897 8.012759
811.243501 162.755098 7.669581
754.070930 749.918978 8.180962
863.838495 213.469547 7.941743
597.259399 694.260330 9.520777
766.654375 60.418863 7.344772
729.222424 491.222368 7.129007
360.012318 81.596333 7.251196
855.220003 256.625542 9.764691
222.410966 790.841944 7.482052
598.051973 650.625396 9.175502
917.061127 63.205881 7.145816
767.024893 162.965034 10.000000
306.318940 199.242891 8.237829
201.379316 144.455328 8.221018
451.540915 504.726618 7.463118
762.233037 258.489542 7.434405
299.335120 496.430479 8.979869
